date,close_price,ret_1,ret_5,momentum_10,ema_12,ema_26,macd,vol_10,vol_30,rsi_14,bb_position,best_action,expected_profit,confidence
2025-11-03 00:00:00+05:30,25763.349609375,0.0016036793506921665,-0.00780639203021849,0.0020809145449256494,25747.11528251646,25517.4636354814,229.65164703506161,0.00462170328939379,0.005173357753122539,66.58925112859039,0.6374909349908116,-1,2.992226844489784,1.0
2025-11-04 00:00:00+05:30,25597.650390625,-0.006431586779760301,-0.01305313956257148,-0.009499615808800876,25724.120683763926,25523.403395121666,200.71728864225952,0.004693774153340345,0.005269486678576716,63.303600059305644,0.5009233624456165,1,3.1496170362751776,1.0
2025-11-06 00:00:00+05:30,25509.69921875,-0.0034359080045569534,-0.020887512568782962,-0.013873978338391879,25691.132766069473,25522.388270945987,168.74449512348656,0.004700092103035045,0.005224783610789802,55.783687607562705,0.4142870557276321,1,3.5186502612878297,1.0
2025-11-07 00:00:00+05:30,25492.30078125,-0.0006820322478444663,-0.014898796999937902,-0.015414369379553094,25660.543229943403,25520.15956800554,140.3836619378635,0.004641924708340272,0.005218955045482684,46.593162857919665,0.37066839353536335,1,3.7129898736025755,1.0
2025-11-10 00:00:00+05:30,25574.349609375,0.0032185728871263475,-0.005744087856115354,-0.00855977879199521,25647.28267293288,25524.173645144016,123.1090277888652,0.0047964601700307575,0.005157925585484967,44.876748342121196,0.41998724928646997,1,3.7928093693120695,1.0
2025-11-11 00:00:00+05:30,25694.94921875,0.0047156471705849246,-0.0026549494402742235,-0.010440615894341643,25654.615987673973,25536.823687633347,117.79230004062629,0.0044943187447382795,0.005016526593112166,44.342176098734356,0.5161898633121671,1,2.8950363074206886,1.0
2025-11-12 00:00:00+05:30,25875.80078125,0.0070384090258497345,0.010866246955496761,-0.0023287312451061304,25688.644417454903,25561.93310197532,126.7113154795843,0.005167556142880948,0.004715258215883373,50.245756419195,0.6811369629272205,1,2.7382199995689986,1.0
2025-11-13 00:00:00+05:30,25879.150390625,0.00012944949620363744,0.014482772560620694,-0.006707249102053114,25717.953028711843,25585.430678912333,132.52234979951027,0.004897414390620057,0.004701765756196088,49.57631583924861,0.6758891098955516,1,3.2749671787847974,1.0
2025-11-14 00:00:00+05:30,25910.05078125,0.001194026471448284,0.016387300761305124,0.0012443526939476257,25747.50652910233,25609.476612418825,138.0299166835066,0.004420066474869225,0.004676722626380687,54.16214457030061,0.7068180986057135,1,2.663455523100813,1.0
2025-11-17 00:00:00+05:30,26013.44921875,0.0039906690408659795,0.0171695318192584,0.011326820663924764,25788.420789048127,25639.400509184095,149.02027986403118,0.003983991628252623,0.004485243741074794,51.80524106082832,0.8313256871787134,1,2.7417927062215255,1.0
2025-11-18 00:00:00+05:30,25910.05078125,-0.003974806902018679,0.008371355812722747,0.005694180846019137,25807.133095540725,25659.448677485274,147.6844180554508,0.004289756476151211,0.004594018364228428,49.05693072794128,0.65592535901403,1,3.1518011975773086,1.0
2025-11-19 00:00:00+05:30,26052.650390625,0.005503640675154298,0.006834555995776093,0.01777506892455416,25844.90498709215,25688.574730310436,156.33025678171543,0.0037497062931164116,0.004521802015271994,49.95571289778814,0.8407468168796597,1,2.6387044583862527,1.0
2025-11-20 00:00:00+05:30,26192.150390625,0.005354541588221684,0.012094678352090993,0.02675261538847895,25898.327356866434,25725.87663107448,172.45072579195403,0.003408600819978017,0.004582448221215748,61.43165246844471,0.9684647739811049,-1,3.111217332596417,1.0
2025-11-21 00:00:00+05:30,26068.150390625,-0.0047342428227803435,0.0061018641263879125,0.022589157970337004,25924.453977444675,25751.230242893038,173.22373455163688,0.00403236858631784,0.004666449254996444,62.88402357225548,0.7839994611844379,-1,2.650340405360372,1.0
2025-11-24 00:00:00+05:30,25959.5,-0.004167936312968079,-0.002073897171279926,0.015060026804506244,25929.845673222415,25766.65763230837,163.18804091404672,0.0044850492844334304,0.004705995837749794,56.95398263668177,0.6348947207576018,1,3.047292982082367,1.0
2025-11-25 00:00:00+05:30,25884.80078125,-0.002877529180069005,-0.0009745252995904119,0.007388672415101105,25922.915689842044,25775.408976674415,147.50671316762964,0.004523675530189628,0.004720892622252093,60.882302869704894,0.5462485699992067,1,3.3446702864361932,1.0
2025-11-26 00:00:00+05:30,26205.30078125,0.012381783530362567,0.005859303692185236,0.012733905427141812,25966.359550058653,25807.252814050385,159.10673600826703,0.005548960694143012,0.005132509527540098,72.41136715456159,0.9055870302137655,-1,2.7812319312747045,1.0
2025-11-27 00:00:00+05:30,26215.55078125,0.0003911422381892571,0.0008934123497310598,0.012998896236827928,26004.69666254963,25837.497107917025,167.19955463260703,0.005543546373763975,0.005064433898170516,73.40999608046428,0.8887866519340362,-1,2.6464705894916127,1.0
2025-11-28 00:00:00+05:30,26202.94921875,-0.0004806903583736144,0.005171016205794077,0.011304433170465256,26035.197055811226,25864.56763464539,170.62942116583508,0.005572530303178944,0.004959153581343372,71.30414521422435,0.8378318840350786,-1,2.772507111508131,1.0
2025-12-01 00:00:00+05:30,26175.75,-0.0010380212747401751,0.008330283711165398,0.00623911038806102,26056.820585686422,25887.618180227215,169.2024054592075,0.005513146211307158,0.004658328064088118,67.39638631185586,0.7784798111358486,-1,2.766796085023312,1.0
2025-12-02 00:00:00+05:30,26032.19921875,-0.005484113396941881,0.00569440107905983,0.004714326441551897,26053.03268308082,25898.32788678446,154.70479629635884,0.005671770621340929,0.004727306033307621,55.815808051316466,0.6151639097632143,-1,2.6859376491029243,1.0
2025-12-03 00:00:00+05:30,25986.0,-0.0017746951904364927,-0.008368565699002017,-0.002558295974715241,26042.719962606847,25904.82211739302,137.89784521382535,0.005417469826377206,0.004655957832382263,53.85058272203476,0.5489191801376835,1,2.8279325396170982,1.0
2025-12-04 00:00:00+05:30,26033.75,0.0018375278996383138,-0.006934844999710199,-0.006047628326145249,26041.33996835964,25914.372330919465,126.96763744017517,0.005119680630719385,0.004663547660261397,54.40431154381085,0.581190403776371,-1,2.6917344637475646,1.0
2025-12-05 00:00:00+05:30,26186.44921875,0.005865433091659877,-0.0006297001097950172,0.004538059906526559,26063.664468419694,25934.52617446247,129.13829395722496,0.0052626765730343925,0.004775261973617498,55.95075257779056,0.7635496378604061,-1,3.5648515554029467,1.0
2025-12-08 00:00:00+05:30,25960.55078125,-0.00862653945989178,-0.008221320067237858,4.04777152873681e-05,26047.80082423974,25936.453923113397,111.34690112634416,0.005854424215001008,0.004999662889449923,51.60205808947633,0.3926272050803083,-1,2.725711063458963,1.0
2025-12-09 00:00:00+05:30,25839.650390625,-0.004657081109092687,-0.007396564020849761,-0.0017442819439316137,26015.7776806067,25929.28329107722,86.49438952948185,0.0059780082934662105,0.004925421133789703,43.14847484205606,0.13120785459635412,1,2.8594396950992005,1.0
2025-12-10 00:00:00+05:30,25758.0,-0.0031598875909956137,-0.008773955206649697,-0.017069095485064856,25976.119575897977,25916.595639886313,59.52393601166477,0.004071905384280991,0.004953073284313334,35.49494735935414,0.02015146175674221,1,3.185494257975727,1.0
2025-12-11 00:00:00+05:30,25898.55078125,0.0054565875164998,-0.005193228741537381,-0.012092059504877017,25964.185915182905,25915.25898369103,48.92693149187471,0.004638370200385349,0.00498621307993843,44.39562311945033,0.27094865346829317,1,2.6255091856787254,1.0
2025-12-12 00:00:00+05:30,26046.94921875,0.005729990019651465,-0.005327182728543267,-0.005953528310789213,25976.918731116304,25925.01381591762,51.90491519868374,0.005135462433427559,0.004939849853489616,52.815769415564645,0.529396998085577,-1,2.8204628691069997,1.0
2025-12-15 00:00:00+05:30,26027.30078125,-0.0007543469807149705,0.0025712089301359597,-0.005671249868676176,25984.66981575226,25932.590628164464,52.07918758779488,0.005133465561278899,0.004801839600308595,54.75698682439834,0.49161696241473335,-1,2.758400789442559,1.0
2025-12-16 00:00:00+05:30,25860.099609375,-0.006424068837574293,0.0007913891419142338,-0.0066110284393890995,25965.505168617296,25927.220923068948,38.284245548347826,0.005241187918270956,0.004953973085273769,37.16245171655895,0.1920399865952479,1,3.2918602522850873,1.0
2025-12-17 00:00:00+05:30,25818.55078125,-0.001606677033445636,0.0023507563184252955,-0.006443824318864033,25942.89680133002,25919.17128293421,23.72551839580774,0.0052374523466593445,0.004809594101444757,35.57199804658664,0.15687656448012058,1,3.4393108936103007,1.0
2025-12-18 00:00:00+05:30,25815.55078125,-0.00011619552256891819,-0.0032048125279693362,-0.008381397944975277,25923.30510593309,25911.49569021686,11.809415716230433,0.005171035764269047,0.004758651922394223,35.821996534627985,0.18544817859427695,1,3.470106742862881,1.0
2025-12-19 00:00:00+05:30,25966.400390625,0.005843362036054733,-0.0030924476969846904,-0.008403156391567634,25929.935149731846,25915.562705061908,14.372444669937977,0.005167864566389432,0.004855250213046133,42.97411775810466,0.4528961287612953,1,2.86900589910535,1.0
2025-12-22 00:00:00+05:30,26172.400390625,0.00793332910611566,0.005574900393802151,0.008160443557615471,25967.237494484638,25934.58771880732,32.64977567731694,0.005044222308045458,0.00501572267967952,54.5159321820641,0.7802163604342301,-1,2.8356423731669396,1.0
2025-12-23 00:00:00+05:30,26177.150390625,0.00018148889399149937,0.012260230472393774,0.013061322227581273,25999.53178619854,25952.55532412715,46.976462071390415,0.00467881932954814,0.004961149653283941,56.325940174752084,0.760342414070089,-1,2.841101456589481,1.0
2025-12-24 00:00:00+05:30,26142.099609375,-0.0013389838361685946,0.01253164172018395,0.0149118568745632,26021.465297456452,25966.595641552918,54.869655903534294,0.004518281179698743,0.004821923602733185,53.616122004925366,0.712707990063717,-1,2.7230211227800027,1.0
2025-12-26 00:00:00+05:30,26042.30078125,-0.0038175521330050532,0.00878346551353415,0.0055505036252481155,26024.670756501615,25972.20342967863,52.46732682298534,0.00456529698971198,0.004881698143459425,45.01301411145917,0.562333364245355,1,3.1624216685017608,1.0
2025-12-29 00:00:00+05:30,25942.099609375,-0.003847631310177624,-0.0009358548310289816,-0.0040254084458967165,26011.96750309752,25969.973517063543,41.9939860339764,0.004360949072496968,0.004933551847357669,49.30085300817485,0.4029058070099881,1,3.2530967373094364,1.0
2025-12-30 00:00:00+05:30,25938.849609375,-0.00012527898855285713,-0.008923552206302698,-0.0033983997272095667,26000.718596370978,25967.668042419948,33.05055395103045,0.004359722150543205,0.004877179489752194,54.12677209882802,0.41475323110532203,1,3.57386140371701,1.0
2025-12-31 00:00:00+05:30,26129.599609375,0.0073538342244390265,-0.0018164995249838611,0.010421460244580683,26020.546444525444,25979.66297330551,40.88347121993502,0.00439741514682504,0.005002517310771013,64.17239370648852,0.7717449665369495,1,2.8177566658675,1.0
2026-01-01 00:00:00+05:30,26146.55078125,0.0006487344669803274,0.0001702683388675741,0.012704043800870535,26039.93172709845,25992.025033153248,47.90669394520228,0.004303072719983407,0.004905745842178999,60.44299841433807,0.7786500179224589,-1,2.9720569508511265,1.0
2026-01-02 00:00:00+05:30,26328.55078125,0.006960765170238581,0.01099173235131734,0.019871743366893124,26084.33465850638,26016.9528663456,67.3817921607806,0.0046197819115483514,0.00497301854222701,61.53159551597052,1.0142898175315107,-1,4.363491718594097,1.0
2026-01-05 00:00:00+05:30,26250.30078125,-0.0029720587604740167,0.011880348025632426,0.01093337491350943,26109.867908159245,26034.23789707926,75.6300110799857,0.004641523147032592,0.004923065890233854,58.71364987880749,0.8722185498735315,-1,3.6789748268728264,1.0
2026-01-06 00:00:00+05:30,26178.69921875,-0.0027276473171363724,0.00924673271895271,0.00024066681049461636,26120.457340557823,26044.938735721535,75.51860483628843,0.004088394089647756,0.0048854379777665425,63.45435320161859,0.7373352616061708,-1,3.816051218275116,1.0
2026-01-07 00:00:00+05:30,26140.75,-0.001449622016468255,0.0004267340790402585,-0.001390540608195323,26123.579288164314,26052.035866408827,71.54342175548663,0.0041142042334681,0.004860386917858284,63.64785576951715,0.6600208216037795,-1,3.7428055499142694,1.0
2026-01-08 00:00:00+05:30,25876.849609375,-0.010095364158449915,-0.010314980898681547,-0.01014646887447701,26085.620876042878,26039.059106628545,46.56176941433296,0.005190723231058967,0.004668690139793674,52.12650773022996,0.2194147567926044,-1,2.6940797338719134,1.0
2026-01-09 00:00:00+05:30,25683.30078125,-0.007479613285493514,-0.024507615529659854,-0.013785264328813551,26023.725476843974,26012.706638081985,11.018838761989173,0.005529170980888568,0.004840130434070827,40.46161601139234,-0.02357708299024873,1,2.4657299962993293,1.0
2026-01-12 00:00:00+05:30,25790.25,0.004164153963733375,-0.017525543234102825,-0.0058534047614297036,25987.806172714132,25996.228368594428,-8.422195880295476,0.005708368218896152,0.0049200967273211335,36.20347062100283,0.17195216288157436,-1,4.081018609593876,1.0
2026-01-13 00:00:00+05:30,25732.30078125,-0.002246942885392733,-0.017051971672460975,-0.007962913977894726,25948.49765095042,25976.678176939287,-28.180525988867885,0.0057293013733655555,0.0049294502226175305,34.533967647789794,0.13441860933189442,-1,4.1507562967465255,1.0
2026-01-14 00:00:00+05:30,25665.599609375,-0.00259211846006413,-0.018176616609125618,-0.017757639111834034,25904.97487532343,25953.63532008267,-48.66044475923991,0.004972919068052156,0.004857539676387532,33.79032022303193,0.08630551435897221,-1,3.61516787239548,1.0
2026-01-16 00:00:00+05:30,25694.349609375,0.0011201764399650926,-0.00705263595665373,-0.01729486905015709,25872.57098825444,25934.428971141362,-61.8579828869224,0.005000648770320102,0.004859301108488124,37.56208450334492,0.1435006590898499,-1,4.424510616896553,1.0
2026-01-19 00:00:00+05:30,25585.5,-0.004236324757381116,-0.0038079521819640583,-0.028222243883592957,25828.40622083068,25908.582380686446,-80.17615985576776,0.0039893226698587084,0.004890810741311782,37.331266505594726,0.06016900897031289,-1,3.600806369723044,1.0
2026-01-20 00:00:00+05:30,25232.5,-0.013796877137441155,-0.021626389817857472,-0.0387729188222099,25736.728340702884,25858.5022043393,-121.77386363641563,0.005284154018168791,0.005299445203564384,29.900707044097715,-0.13557332035080086,-1,2.675119853499713,1.0
2026-01-21 00:00:00+05:30,25157.5,-0.0029723570791637677,-0.02233771422681463,-0.039008783829052374,25647.616288287056,25806.57611512898,-158.95982684192495,0.0052785101688500174,0.005124711202777043,20.38810228975116,-0.06666471632612225,1,3.101077053846488,1.0
2026-01-22 00:00:00+05:30,25289.900390625,0.00526285960946038,-0.014638240464593166,-0.03254878338896172,25592.583073262125,25768.303839239794,-175.72076597766863,0.006009225696697699,0.005202332417841098,25.61970056931186,0.09365164063099132,-1,2.8960177634025617,1.0
2026-01-23 00:00:00+05:30,25048.650390625,-0.009539381186706164,-0.025130008292344796,-0.03200541144892499,25508.901122087183,25714.996176379438,-206.09505429225464,0.005941426552246127,0.0054315371713825975,14.762384617618252,0.008951713396573451,1,3.5491056617132424,1.0
2026-01-27 00:00:00+05:30,25175.400390625,0.005060152863462841,-0.016028594687420572,-0.019775510747270908,25457.59331724685,25675.026118175403,-217.43280092855275,0.006260005198561487,0.005415958152600349,21.17610705213815,0.139348378550031,1,4.2787897339116,1.0
2026-01-28 00:00:00+05:30,25342.75,0.006647346488174222,0.004369364906370743,-0.01735151850020844,25439.92511459349,25650.413072384632,-210.48795779114153,0.006572174074049077,0.00545728531951185,28.67854673417702,0.2675522163639951,1,3.785267251290922,1.0
2026-01-29 00:00:00+05:30,25418.900390625,0.0030048195489833507,0.010390555127695489,-0.012179260350219434,25436.690541675263,25633.263984846883,-196.57344317161915,0.006734055827505265,0.005503675800112216,31.940656159693987,0.331363530267199,1,3.2798525293119773,1.0
2026-01-30 00:00:00+05:30,25320.650390625,-0.003865234077404689,0.0012159003999636653,-0.013440138707065286,25418.838210744452,25610.10742231193,-191.2692115674763,0.00677512073542046,0.0054324516038451315,34.82733119930438,0.2930726417399804,1,3.875849990270761,1.0
2026-02-02 00:00:00+05:30,25088.400390625,-0.00917235522852089,0.0015869118447546793,-0.023582975555408114,25368.001623033768,25571.462457001788,-203.46083396801987,0.0071336089771204,0.005647899444547276,34.10716726897425,0.18238772822755886,1,5.208799556187954,1.0
2026-02-03 00:00:00+05:30,25727.55078125,0.025475932330218942,0.021932139392333738,0.005552003331965372,25423.316878143956,25583.024555094245,-159.70767695028917,0.011259937773765157,0.007428679613889232,48.69583163382209,0.6075277052281046,1,2.864199546713877,1.0
2026-02-04 00:00:00+05:30,25776.0,0.0018831648283172964,0.017095619062651002,0.021539680967006758,25477.575819967962,25597.31903249467,-119.7432125267078,0.010058367829685801,0.007354474388665406,50.912567441238224,0.672018530370376,1,2.7448789942827707,1.0
2026-02-05 00:00:00+05:30,25642.80078125,-0.00516756745616076,0.008808421575450254,0.019290501093113477,25502.995044780582,25600.68805092099,-97.69300614040912,0.010206143745303665,0.007241784282716741,49.53675961105745,0.6026764170588356,1,3.204167906096759,1.0
2026-02-06 00:00:00+05:30,25693.69921875,0.0019849016468285186,0.014732987595892144,0.01596680184136634,25532.334148468188,25607.577767056475,-75.24361858828706,0.010140670814625294,0.007256446004566072,49.9869028506162,0.6845525257365335,1,3.0739862878131423,1.0
2026-02-09 00:00:00+05:30,25867.30078125,0.006756581098813275,0.031046235650641796,0.032682415134485554,25583.867476588464,25626.816508848588,-42.949032260123204,0.009430631931384301,0.007377379092970197,55.53049549915595,0.8489294898454267,-1,2.6602470833838603,1.0
2026-02-10 00:00:00+05:30,25935.150390625,0.0026229876069705504,0.00806915555779586,0.030178268794601726,25637.911001824854,25649.656055646843,-11.745053821989131,0.00941043391586053,0.007365972719223739,65.52785031400393,0.879687816040551,-1,3.714974050323215,1.0
2026-02-11 00:00:00+05:30,25953.849609375,0.0007209990483325601,0.006899814143971117,0.024113389800830554,25686.516941447953,25672.18891147856,14.328029969394265,0.009342775743608285,0.007333217213709987,68.04759919227973,0.8746297321954999,-1,3.7843454456915593,1.0
2026-02-12 00:00:00+05:30,25807.19921875,-0.00565042923620962,0.0064110952193727755,0.015275988424275466,25705.08344564827,25682.189674980145,22.89377066812449,0.009677936944732334,0.007406550728455787,61.64826127302873,0.7427166854413305,-1,3.3012280660719338,1.0
2026-02-13 00:00:00+05:30,25471.099609375,-0.01302348257655217,-0.008663587421952723,0.0059417596479158785,25669.08593237546,25666.55337382421,2.532558551250986,0.010634323023497974,0.007626422194289156,59.12280316974536,0.4655396372825741,1,3.435954927953025,1.0
2026-02-16 00:00:00+05:30,25682.75,0.008309432803093486,-0.007134520250515308,0.02369021540317484,25671.18809662539,25667.753123911305,3.4349727140834148,0.01027223105889684,0.007803575644583819,60.56869122413293,0.6469418499545393,-1,2.8326611633351937,1.0
2026-02-17 00:00:00+05:30,25725.400390625,0.00166066292063749,-0.00808747961129308,-8.358318455126135e-05,25679.528449548405,25672.02329181602,7.505157732382941,0.00632967585216868,0.007686386892618019,58.40787035407838,0.6753084082904917,-1,3.106939229486964,1.0
2026-02-18 00:00:00+05:30,25819.349609375,0.003652002197183979,-0.0051822755400191545,0.0016817818658829697,25701.039397214034,25682.936352375946,18.103044838087953,0.0064120259853115485,0.007715257482978329,58.73066971897318,0.730423241054707,-1,3.346733776701003,1.0
2026-02-19 00:00:00+05:30,25454.349609375,-0.014136684522350174,-0.013672526273933672,-0.007349086922392445,25663.087122161873,25666.004001042544,-2.9168788806709927,0.00773499779029703,0.008099307036762685,52.611213256330245,0.4044420249509099,1,3.07768811495103,1.0
2026-02-20 00:00:00+05:30,25571.25,0.004592550680687868,0.003931922538127797,-0.004765729438470423,25648.95833413697,25658.985186150505,-10.026852013535972,0.007878577582777525,0.008160149399317897,59.87524276769957,0.4955585890844472,-1,3.465996525950652,1.0
2026-02-23 00:00:00+05:30,25713.0,0.00554333479982394,0.0011778333706475852,-0.005965090155902408,25658.810898115895,25662.986283472692,-4.175385356797051,0.007763783712612101,0.008037982175294804,49.626394876043335,0.6053719938102843,-1,5.191395445997798,1.0
2026-02-24 00:00:00+05:30,25424.650390625,-0.011214156627970318,-0.011690780140767076,-0.019683710806031596,25622.786204655757,25645.33177289138,-22.54556823562234,0.008342790697622263,0.008182539486964747,41.96822669753927,0.2842767868222832,-1,5.601493718362824,1.0
2026-02-25 00:00:00+05:30,25482.5,0.002275335490801167,-0.013046401806058316,-0.018161067297112643,25601.203711631795,25633.27016008461,-32.06644845281335,0.008412366994757411,0.00815418289292059,46.2048179400199,0.33490577163644714,-1,4.717769054791549,1.0
2026-02-26 00:00:00+05:30,25496.55078125,0.0005513894339252978,0.001657915936671861,-0.012037278236465943,25585.103260803826,25623.142798689452,-38.03953788562649,0.008325046631218674,0.008147951328022113,45.24955149817494,0.34411855037557887,-1,5.983249061824179,1.0
2026-02-27 00:00:00+05:30,25178.650390625,-0.012468368500212268,-0.015353164564696709,-0.011481609480352373,25522.572050007086,25590.21743512912,-67.6453851220358,0.00823869480272449,0.008439127084534419,34.48531074788768,0.016188683965023876,-1,6.440924492885382,1.0
