date,close_price,ret_1,ret_5,momentum_10,ema_12,ema_26,macd,vol_10,vol_30,rsi_14,bb_position,best_action,expected_profit,confidence
2026-04-08 00:00:00+05:30,23997.349609375,0.03778379295615997,0.07460119784737662,0.03819462282874375,23196.086885870893,23631.243535246045,-435.1566493751525,0.02074127624957107,0.016047384473795542,55.55901144761169,0.8390634835231386,1,2.8887007373680094,1.0
2026-04-09 00:00:00+05:30,23775.099609375,-0.009261439434677166,0.04831253030847016,0.0560773252746698,23285.165766409988,23641.89954073708,-356.73377432709094,0.01861594856348713,0.0160552791041156,51.81479851573305,0.7501165406438641,1,4.523482256556335,1.0
2026-04-10 00:00:00+05:30,24050.599609375,0.011587753764504383,0.05888672277243634,0.04967612294413781,23402.924819173837,23672.173619895442,-269.2488007216052,0.01826827567459589,0.016194425027687837,52.515482120415655,0.9005029731693005,1,3.374102275797042,1.0
2026-04-13 00:00:00+05:30,23842.650390625,-0.008646321593950623,0.03806996138691465,0.02300655783479999,23470.5749070894,23684.801528838372,-214.2266217489705,0.018180244656544442,0.016151312732713585,58.65656798106215,0.799703045625189,1,5.1819426776898565,1.0
2026-04-15 00:00:00+05:30,24231.30078125,0.016300637062472756,0.04790119085497313,0.06186353818824375,23587.609656960263,23725.282954942937,-137.67329798267383,0.01661784456628806,0.01647937587948939,60.88288473470445,0.9415692950460434,1,2.6590032077418746,1.0
2026-04-16 00:00:00+05:30,24196.75,-0.0014258739785333319,0.008309267226206618,0.08353034636189216,23681.323555889452,23760.206439761976,-78.88288387252396,0.013922302978597272,0.01647465356019557,68.45104431071812,0.8762774762957888,1,3.64269113293804,1.0
2026-04-17 00:00:00+05:30,24353.55078125,0.006480241406387144,0.024330126114252115,0.07381810637802588,23784.743129021845,23804.15787246479,-19.41474344294693,0.013677033998213487,0.01640715265149094,66.6770935841459,0.8933345011566194,-1,3.794883178985435,1.0
2026-04-20 00:00:00+05:30,24364.849609375,0.00046394992773279853,0.01306620230281097,0.07272235090794155,23873.990279845406,23845.690593717398,28.299686128008034,0.013728447538422738,0.016265150756912292,63.43830517469269,0.8607147494204779,-1,3.05586231639545,1.0
2026-04-21 00:00:00+05:30,24576.599609375,0.008690798564113589,0.030783038241360527,0.0700249087054956,23982.08402284996,23899.832002284627,82.2520205653309,0.013667370683621734,0.016097505285721226,73.98373897037652,0.8977443669197204,-1,4.6680079768671865,1.0
2026-04-22 00:00:00+05:30,24378.099609375,-0.00807678861823835,0.006058231435870365,0.05424961879109658,24043.009497699964,23935.259232439468,107.75026526049623,0.014463192270344963,0.01601852761267327,80.33765701375387,0.7951001761604739,-1,3.89176205451011,1.0
2026-04-23 00:00:00+05:30,24173.05078125,-0.008411190019346093,-0.000979438096025298,0.0073216907173099255,24063.015849015355,23952.87342124025,110.14242777510663,0.00948883980890586,0.01592283648206565,73.11974760065229,0.7049448279049249,-1,3.0765202489881114,1.0
