Datetime,Close,High,Low,Open,Volume,EMA_9,EMA_21,ADX_14,DMP_14,DMN_14,SUPERT_10_3.0,SUPERTd_10_3.0,SUPERTl_10_3.0,SUPERTs_10_3.0,RSI_14,STOCHk_14_3_3,STOCHd_14_3_3,CCI_20,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Support,Resistance,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATR_14,Volume_MA_20,VWAP,OBV,Volume_Spike,Close,High,Low,Open,Volume,Bullish,Bearish
2025-04-24 09:25:00+05:30,1614.5999755859375,1616.5,1614.5,1615.199951171875,2214,1614.269322374132,1615.4761904761904,19.84044784619848,17.673758770451833,19.45003716162482,1599.8399780273437,1,1599.8399780273437,1631.6360119552812,55.04797675988146,40.14747876941944,55.83021638211047,220.58819703420224,2.5821062612160404,-0.6612355089009978,3.243341770117038,1604.5,1623.0,1607.6279964098658,1615.025,1622.4220035901344,0.9160234163724175,1.1472198822985527,4.457162039620536,4268.8,1614.6210654851254,16917.0,0,1614.5999755859375,1616.5,1614.5,1615.199951171875,2214,100.0,0.0
2025-04-24 09:26:00+05:30,1612.5,1614.9000244140625,1612.199951171875,1614.5,2855,1613.9154578993055,1615.4761904761904,19.84044784619848,17.673758770451833,19.45003716162482,1599.8399780273437,1,1599.8399780273437,1631.6360119552812,55.04797675988146,40.14747876941944,55.83021638211047,220.58819703420224,2.5821062612160404,-0.6612355089009978,3.243341770117038,1604.5,1623.0,1607.6279964098658,1615.025,1622.4220035901344,0.9160234163724175,1.1472198822985527,4.457162039620536,4268.8,1614.5557526952532,14062.0,0,1612.5,1614.9000244140625,1612.199951171875,1614.5,2855,0.0,-100.0
2025-04-24 09:27:00+05:30,1613.300048828125,1613.800048828125,1612.0999755859375,1612.5,1739,1613.7923760850695,1615.4761904761904,19.84044784619848,17.673758770451833,19.45003716162482,1599.8399780273437,1,1599.8399780273437,1631.6360119552812,55.04797675988146,40.14747876941944,55.83021638211047,220.58819703420224,2.5821062612160404,-0.6612355089009978,3.243341770117038,1604.5,1623.0,1607.6279964098658,1615.025,1622.4220035901344,0.9160234163724175,1.1472198822985527,4.457162039620536,4268.8,1614.5152021276242,15801.0,0,1613.300048828125,1613.800048828125,1612.0999755859375,1612.5,1739,100.0,0.0
2025-04-24 09:28:00+05:30,1611.0,1613.0999755859375,1611.0,1613.0999755859375,2876,1613.2339008680556,1615.4761904761904,19.84044784619848,17.673758770451833,19.45003716162482,1599.8399780273437,1,1599.8399780273437,1631.6360119552812,55.04797675988146,40.14747876941944,55.83021638211047,220.58819703420224,2.5821062612160404,-0.6612355089009978,3.243341770117038,1604.5,1623.0,1607.6279964098658,1615.025,1622.4220035901344,0.9160234163724175,1.1472198822985527,4.457162039620536,4268.8,1614.3938764956524,12925.0,0,1611.0,1613.0999755859375,1611.0,1613.0999755859375,2876,0.0,-400.0
2025-04-24 09:29:00+05:30,1613.199951171875,1614.5,1611.800048828125,1612.0,3130,1613.2271109288195,1615.4761904761904,19.84044784619848,17.673758770451833,19.45003716162482,1600.2008469982911,1,1600.2008469982911,1631.6360119552812,55.04797675988146,40.14747876941944,55.83021638211047,220.58819703420224,2.5821062612160404,-0.6612355089009978,3.243341770117038,1604.5,1623.0,1607.6279964098658,1615.025,1622.4220035901344,0.9160234163724175,1.1472198822985527,4.457162039620536,4268.8,1614.3388958652172,16055.0,0,1613.199951171875,1614.5,1611.800048828125,1612.0,3130,0.0,0.0
2025-04-24 09:30:00+05:30,1615.9000244140625,1615.9000244140625,1612.4000244140625,1612.4000244140625,2112,1613.761693625868,1615.4761904761904,19.84044784619848,19.434224388083557,17.650221527381685,1601.445764739868,1,1601.445764739868,1631.6360119552812,57.984749161170114,40.14747876941944,55.83021638211047,220.58819703420224,2.5821062612160404,-0.6612355089009978,3.243341770117038,1606.800048828125,1623.0,1607.6279964098658,1615.025,1622.4220035901344,0.9160234163724175,1.1472198822985527,4.3887933225047835,4268.8,1614.3504706053411,18167.0,0,1615.9000244140625,1615.9000244140625,1612.4000244140625,1612.4000244140625,2112,400.0,0.0
2025-04-24 09:31:00+05:30,1616.800048828125,1617.0,1615.199951171875,1615.199951171875,3204,1614.3693646663194,1615.4761904761904,19.84044784619848,20.893478606919118,16.531358683421416,1604.1261272307252,1,1604.1261272307252,1631.6360119552812,58.9475220487745,58.306192034191874,55.83021638211047,220.58819703420224,2.5821062612160404,-0.6612355089009978,3.243341770117038,1609.9000244140625,1623.0,1607.6279964098658,1615.025,1622.4220035901344,0.9160234163724175,1.1472198822985527,4.203883001477656,4268.8,1614.4349756888805,21371.0,0,1616.800048828125,1617.0,1615.199951171875,1615.199951171875,3204,400.0,0.0
2025-04-24 09:32:00+05:30,1617.5999755859375,1620.5999755859375,1615.4000244140625,1618.0,4927,1615.015486850243,1615.4761904761904,19.84044784619848,26.89421908736292,14.63517997472966,1605.6635511287463,1,1605.6635511287463,1631.6360119552812,59.828600283150124,69.03697834272009,55.83021638211047,220.58819703420224,2.5821062612160404,-0.6612355089009978,3.243341770117038,1609.9000244140625,1620.5999755859375,1607.6279964098658,1615.025,1622.4220035901344,0.9160234163724175,1.1472198822985527,4.275030727934609,4268.8,1614.646042154377,26298.0,0,1617.5999755859375,1620.5999755859375,1615.4000244140625,1618.0,4927,0.0,-200.0
2025-04-24 09:33:00+05:30,1620.4000244140625,1621.199951171875,1618.0999755859375,1618.0999755859375,1544,1616.0923943630069,1615.4761904761904,19.84044784619848,25.93970912889536,13.366690590319573,1607.4671667189966,1,1607.4671667189966,1631.6360119552812,62.83540078360518,84.7223628730461,70.68851108331934,220.58819703420224,2.5821062612160404,-0.6612355089009978,3.243341770117038,1610.0,1621.199951171875,1607.6279964098658,1615.025,1622.4220035901344,0.9160234163724175,1.1472198822985527,4.226812503506244,4268.8,1614.7453928761493,27842.0,0,1620.4000244140625,1621.199951171875,1618.0999755859375,1618.0999755859375,1544,200.0,0.0
2025-04-24 09:34:00+05:30,1624.5999755859375,1624.5999755859375,1621.0,1621.0,3725,1617.793910607593,1615.4761904761904,19.84044784619848,31.10730910438424,12.108236336873691,1610.5754854474876,1,1610.5754854474876,1631.6360119552812,66.84416850853646,88.18527122989529,80.64820414855382,220.58819703420224,2.5821062612160404,-0.6612355089009978,3.243341770117038,1610.0,1624.5999755859375,1607.6279964098658,1615.025,1622.4220035901344,0.9160234163724175,1.1472198822985527,4.224893836961155,4268.8,1615.1229972486672,31567.0,0,1624.5999755859375,1624.5999755859375,1621.0,1621.0,3725,400.0,0.0
2025-04-24 09:35:00+05:30,1624.5,1627.699951171875,1624.5,1625.300048828125,5716,1619.1351284860743,1615.4761904761904,19.84044784619848,35.631107313607224,11.182951629504785,1614.137938123442,1,1614.137938123442,1631.6360119552812,66.65984524945964,91.59296520473164,88.166866435891,223.78593719364136,2.5821062612160404,-0.6612355089009978,3.243341770117038,1610.0,1627.699951171875,1607.8622319185574,1615.8,1623.7377680814425,0.9825186386239049,1.0480129874504345,4.151683646597858,4554.6,1615.7783338463862,25851.0,0,1624.5,1627.699951171875,1624.5,1625.300048828125,5716,0.0,0.0
2025-04-24 09:36:00+05:30,1617.5999755859375,1623.300048828125,1617.5999755859375,1623.300048828125,7174,1618.8280979060469,1615.6692618498037,19.84044784619848,30.942619772689262,24.076719429136094,1614.137938123442,1,1614.137938123442,1631.6360119552812,55.32145150674852,73.81401913044091,84.53075185502259,76.44894333891399,2.5821062612160404,-0.6612355089009978,3.243341770117038,1610.0,1627.699951171875,1608.3047465473026,1616.0799987792968,1623.855251011291,0.9622360573569744,0.5977445336362298,4.347993701416761,4467.95,1616.0500375179108,18677.0,0,1617.5999755859375,1623.300048828125,1617.5999755859375,1623.300048828125,7174,0.0,-400.0
2025-04-24 09:37:00+05:30,1620.800048828125,1621.300048828125,1616.4000244140625,1616.5,3764,1619.2224880904625,1616.135697029651,19.84044784619848,27.94073605570855,24.17028894983072,1614.137938123442,1,1614.137938123442,1631.6360119552812,58.819848920928074,60.0417186952748,75.14956767681575,77.29290404370649,2.5821062612160404,-0.6612355089009978,3.243341770117038,1611.0,1627.699951171875,1608.3440949892697,1616.054998779297,1623.7659025693242,0.954287297876838,0.8076844283133806,4.387424466605742,3996.2,1616.1773119660156,22441.0,0,1620.800048828125,1621.300048828125,1616.4000244140625,1616.5,3764,300.0,0.0
2025-04-24 09:38:00+05:30,1620.699951171875,1621.800048828125,1618.9000244140625,1620.699951171875,2435,1619.517980706745,1616.5506292243988,19.84044784619848,27.15382589085997,22.60750810528164,1614.137938123442,1,1614.137938123442,1631.6360119552812,58.665110324452904,52.09591197267178,61.98388326612913,86.21389170029678,2.5821062612160404,-0.6612355089009978,3.243341770117038,1611.0,1627.699951171875,1608.7289746279098,1616.479998779297,1624.231022930684,0.9590003163961696,0.772219019716438,4.281181605709796,3716.1,1616.2772937638633,20006.0,0,1620.699951171875,1621.800048828125,1618.9000244140625,1620.699951171875,2435,500.0,-200.0
2025-04-24 09:39:00+05:30,1621.800048828125,1622.5999755859375,1620.199951171875,1620.199951171875,1607,1619.974394331021,1617.027849188374,19.84044784619848,27.282248466518247,21.33416089647329,1614.137938123442,1,1614.137938123442,1631.6360119552812,59.91326232400627,60.47931620932806,57.53898229242484,94.68471900730724,2.5821062612160404,-0.6612355089009978,3.243341770117038,1611.0,1627.699951171875,1608.7403843731609,1616.804998779297,1624.869613185433,0.9975988956274845,0.8096893290414142,4.146813234877846,3536.55,1616.356923095924,21613.0,0,1621.800048828125,1622.5999755859375,1620.199951171875,1620.199951171875,1607,0.0,0.0
2025-04-24 09:40:00+05:30,1620.300048828125,1622.199951171875,1620.0,1622.199951171875,2542,1620.0395252304418,1617.3253218828968,19.84044784619848,25.83754807325348,20.62707545916088,1614.137938123442,1,1614.137938123442,1631.6360119552812,57.36950038589937,59.481309299299745,57.35217916043316,71.72266652199777,2.5821062612160404,-0.6612355089009978,3.243341770117038,1611.0,1627.699951171875,1609.3349159496627,1617.2200012207031,1625.1050864917436,0.9751407062846942,0.6953084527020883,4.007751658949071,3329.0,1616.4616889163847,19071.0,0,1620.300048828125,1622.199951171875,1620.0,1622.199951171875,2542,0.0,-100.0
2025-04-24 09:41:00+05:30,1624.300048828125,1624.4000244140625,1620.0,1620.0,1201,1620.8916299499783,1617.9593879688266,19.84044784619848,28.070597957376645,18.77137264025469,1614.137938123442,1,1614.137938123442,1631.6360119552812,62.0024968824946,66.66715397472821,62.209259827785296,100.7289836203962,2.5821062612160404,-0.6612355089009978,3.243341770117038,1611.0,1627.699951171875,1609.7580370287346,1617.8350036621093,1625.911970295484,0.9984907750285763,0.9002149234653,4.0357711414571735,3249.1,1616.5321022563903,20272.0,0,1624.300048828125,1624.4000244140625,1620.0,1620.0,1201,500.0,0.0
2025-04-24 09:42:00+05:30,1626.4000244140625,1626.4000244140625,1623.699951171875,1623.699951171875,3629,1621.9933088427952,1618.726718554757,19.84044784619848,30.56792267882504,17.637887136519982,1614.137938123442,1,1614.137938123442,1631.6360119552812,64.20206999208847,75.7182105229929,67.28889126567357,133.08663305309716,2.5821062612160404,-0.6612355089009978,3.243341770117038,1611.0,1627.699951171875,1609.6172776355997,1618.4000061035156,1627.1827345714314,1.085359421007574,0.9554403759476211,3.940364148652197,3137.4,1616.8189794901932,23901.0,0,1626.4000244140625,1626.4000244140625,1623.699951171875,1623.699951171875,3629,500.0,0.0
2025-04-24 09:43:00+05:30,1625.5,1626.0999755859375,1625.0999755859375,1625.199951171875,1838,1622.6946470742362,1619.3424714134155,20.583729283573163,29.482075447285876,17.011346330374277,1615.023913336968,1,1615.023913336968,1631.6360119552812,62.53134173564598,85.69557298093667,76.02697915955255,118.87728569220688,2.5821062612160404,-0.6612355089009978,3.243341770117038,1611.800048828125,1627.699951171875,1609.5933167726448,1618.8500061035156,1628.1066954343864,1.1436129716737826,0.859199367008398,3.7517701971859685,3053.1,1616.9584480899314,22063.0,0,1625.5,1626.0999755859375,1625.0999755859375,1625.199951171875,1838,300.0,-200.0
2025-04-24 09:44:00+05:30,1626.9000244140625,1627.0,1625.0999755859375,1625.0999755859375,3989,1623.5357225422015,1620.0295216862016,21.55219525545871,30.099093427804473,16.207275018698315,1615.9615244446775,1,1615.9615244446775,1631.6360119552812,64.09650455044638,90.34868702507124,83.92082350966689,119.26607090145359,2.5821062612160404,-0.6612355089009978,3.243341770117038,1612.4000244140625,1627.699951171875,1609.708069908231,1619.435009765625,1629.161949623019,1.2012757287248863,0.883728837531723,3.6195026412485776,3111.05,1617.271989665301,26052.0,0,1626.9000244140625,1627.0,1625.0999755859375,1625.0999755859375,3989,100.0,0.0
2025-04-24 09:45:00+05:30,1622.699951171875,1626.5999755859375,1621.4000244140625,1626.5999755859375,2971,1623.3685682681362,1620.272288003081,20.30450461732716,26.69740344225061,22.270635909428623,1615.9615244446775,1,1615.9615244446775,1631.6360119552812,56.474801393386386,79.52370090377445,85.18932030326074,66.37513624498685,2.5821062612160404,-0.6612355089009978,3.243341770117038,1615.199951171875,1627.699951171875,1610.2789562848907,1619.8400085449218,1629.401060804953,1.180493407940911,0.6495621271159046,3.7538238811593936,3148.9,1617.4249766666176,23081.0,0,1622.699951171875,1626.5999755859375,1621.4000244140625,1626.5999755859375,2971,0.0,-100.0
2025-04-24 09:46:00+05:30,1621.5,1623.4000244140625,1621.199951171875,1623.199951171875,690,1622.994854614509,1620.383898184619,19.113777878431414,25.326093336646984,21.562852148750842,1615.9615244446775,1,1615.9615244446775,1631.6360119552812,54.48156569089132,66.02758573852371,78.63332455578974,34.64321521722905,2.5821062612160404,-0.6612355089009978,3.243341770117038,1615.4000244140625,1627.699951171875,1611.3245364683598,1620.2900085449219,1629.255480621484,1.1066502946115615,0.5674806326284447,3.6428416926614013,3040.65,1617.4508426777847,22391.0,0,1621.5,1623.4000244140625,1621.199951171875,1623.199951171875,690,0.0,-100.0
2025-04-24 09:47:00+05:30,1620.800048828125,1621.800048828125,1620.699951171875,1621.199951171875,2091,1622.5558934572323,1620.4217300613013,17.815835035088302,24.555107162099347,22.044503160596484,1615.9615244446775,1,1615.9615244446775,1631.6360119552812,53.29983460278469,47.806897604452786,64.45272808225026,10.935005331142044,2.5821062612160404,-0.6612355089009978,3.243341770117038,1616.4000244140625,1627.699951171875,1612.2925948902327,1620.6650085449219,1629.037422199611,1.0332071847723932,0.5080645969473506,3.4612171186320153,3058.25,1617.5118748238215,20300.0,0,1620.800048828125,1621.800048828125,1620.699951171875,1621.199951171875,2091,100.0,0.0
2025-04-24 09:48:00+05:30,1622.5999755859375,1622.5999755859375,1620.9000244140625,1620.9000244140625,438,1622.5647098829734,1620.6197523817227,17.020277273805323,25.309897213815763,21.04185465532683,1615.9615244446775,1,1615.9615244446775,1631.6360119552812,55.94605296044901,46.3128405117624,53.382441284912915,22.80739204623884,2.5821062612160404,-0.6612355089009978,3.243341770117038,1616.4000244140625,1627.699951171875,1614.11632879843,1621.2450073242187,1628.3736858500074,0.8794079233655395,0.5950364262336325,3.342553521430621,2936.35,1617.5276597710379,20738.0,0,1622.5999755859375,1622.5999755859375,1620.9000244140625,1620.9000244140625,438,100.0,-100.0
2025-04-24 09:49:00+05:30,1621.4000244140625,1622.4000244140625,1620.300048828125,1621.9000244140625,2603,1622.3317727891913,1620.6906862028445,16.000852226857486,23.87576526879774,21.275677283314952,1615.9615244446775,1,1615.9615244446775,1631.6360119552812,53.75903597610048,46.99187388531328,47.03720400050944,-3.842549311941712,2.3212772826941546,-0.7376515899383067,3.0589288726324613,1616.4000244140625,1627.699951171875,1615.5553498586075,1621.655010986328,1627.7546721140486,0.7522760496402477,0.4790983001410712,3.268080181172184,2910.0,1617.6056912215813,18135.0,0,1621.4000244140625,1622.4000244140625,1620.300048828125,1621.9000244140625,2603,0.0,0.0
2025-04-24 09:50:00+05:30,1623.5999755859375,1624.9000244140625,1621.300048828125,1621.300048828125,1700,1622.5854133485404,1620.955167055853,16.130253166889034,27.736861296005188,19.491839931243142,1615.9615244446775,1,1615.9615244446775,1631.6360119552812,57.072288880345134,56.65377474127896,49.98616304611817,42.72471759599795,2.2659654724041047,-0.6343707201826851,2.90033619258679,1616.4000244140625,1627.0,1616.4951391360303,1622.0400085449219,1627.5848779538135,0.6836908312595468,0.640667608737016,3.291786995798278,2889.4,1617.6798542092042,19835.0,0,1623.5999755859375,1624.9000244140625,1621.300048828125,1621.300048828125,1700,200.0,0.0
2025-04-24 09:51:00+05:30,1622.5,1623.4000244140625,1622.5,1623.199951171875,417,1622.5683306788324,1621.0956064144118,16.246143837007672,26.88664390292775,18.894356994880365,1615.9615244446775,1,1615.9615244446775,1631.6360119552812,54.95213696179435,53.17947368709471,52.27504077122894,19.616876977463935,2.1090596999663376,-0.6330211940963619,2.7420808940626995,1616.4000244140625,1627.0,1617.327850393444,1622.3250061035155,1627.3221618135872,0.6160486574849461,0.5175093499820078,3.13522903795108,2750.05,1617.6962552522775,19418.0,0,1622.5,1623.4000244140625,1622.5,1623.199951171875,417,0.0,-200.0
2025-04-24 09:52:00+05:30,1623.0,1623.800048828125,1622.9000244140625,1623.0,854,1622.6546645430658,1621.2687331040108,16.510004293827933,26.934138925353427,18.213299479439044,1615.9615244446775,1,1615.9615244446775,1631.6360119552812,55.75670139733422,51.74188131842616,53.858376582266565,28.084863019133877,2.001978998484219,-0.5920815164627844,2.5940605149470035,1618.9000244140625,1627.0,1618.088800135669,1622.5950073242188,1627.1012145127686,0.5554321525962077,0.5449372009358827,3.004144737249217,2546.4,1617.732342446774,20272.0,0,1623.0,1623.800048828125,1622.9000244140625,1623.0,854,600.0,-100.0
2025-04-24 09:53:00+05:30,1624.9000244140625,1624.9000244140625,1623.0,1623.199951171875,1469,1623.1037365172651,1621.5988504958336,17.17501831862019,28.41563674252554,17.283273471179736,1616.0930108989176,1,1616.0930108989176,1631.6360119552812,58.77020473041976,52.43392287480524,52.45175929344199,62.59229967035162,2.046838185641491,-0.4377778634444103,2.484616049085901,1620.0,1627.0,1618.325295543865,1622.8200073242188,1627.3147191045725,0.5539384232469345,0.7313849242720554,2.925278999878737,2542.65,1617.8047851367194,21741.0,0,1624.9000244140625,1624.9000244140625,1623.0,1623.199951171875,1469,400.0,0.0
2025-04-24 09:54:00+05:30,1625.5999755859375,1627.5999755859375,1625.5999755859375,1626.199951171875,6099,1623.6029843309996,1621.9625891403884,18.672497116048586,33.43099954719579,16.064509483363512,1618.7186890570727,1,1618.7186890570727,1631.6360119552812,59.85500268480386,62.18053920642702,55.45211446655276,127.85564243045499,2.1144950418756707,-0.2960968057681841,2.410591847643855,1620.0,1627.5999755859375,1618.2760524599187,1622.8700073242187,1627.4639621885187,0.566151921419082,0.7971261519060172,2.9091841550213275,2661.35,1618.1771354217044,27840.0,1,1625.5999755859375,1627.5999755859375,1625.5999755859375,1626.199951171875,6099,0.0,-100.0
2025-04-24 09:55:00+05:30,1626.0,1626.5999755859375,1624.699951171875,1626.5,1406,1624.0823874647997,1622.3296264912622,19.487758979560354,31.69857894738494,17.621263404252748,1618.7186890570727,1,1618.7186890570727,1631.6360119552812,60.49473181930484,73.92226035936203,62.84557414686471,107.98039840479588,2.175316520196702,-0.188220261957722,2.363536782154424,1620.0,1627.5999755859375,1618.2005456163047,1622.9450073242188,1627.6894690321328,0.5846731326696468,0.8219535601568165,2.8371013163814114,2445.85,1618.2533508550284,29246.0,0,1626.0,1626.5999755859375,1624.699951171875,1626.5,1406,0.0,0.0
2025-04-24 09:56:00+05:30,1626.0,1627.0999755859375,1625.5999755859375,1625.5999755859375,1291,1624.4659099718397,1622.6632968102383,20.39182653893959,31.710113051665026,16.86707201388869,1619.0031269057602,1,1619.0031269057602,1631.6360119552812,60.49473181930484,76.61624620723751,70.90634859100881,113.07593195270036,2.1981787437223375,-0.13228643074566948,2.330465174468007,1620.300048828125,1627.5999755859375,1619.1274342401375,1623.365008544922,1627.6025828497063,0.5220728896433079,0.8109079942389519,2.7415940794970246,2151.7,1618.3262605250009,29246.0,0,1626.0,1627.0999755859375,1625.5999755859375,1625.5999755859375,1291,0.0,0.0
2025-04-24 09:57:00+05:30,1626.0999755859375,1626.0999755859375,1624.5,1624.5,703,1624.7927230946593,1622.9757221534837,20.553267702107245,30.23905834886633,19.175810747846228,1619.0031269057602,1,1619.0031269057602,1631.6360119552812,60.67636499659558,78.53882042106319,76.35910899588752,78.50304745905373,2.1990155326138847,-0.10515971348329778,2.3041752460971825,1620.300048828125,1627.5999755859375,1619.4043275374886,1623.6300048828125,1627.8556822281364,0.5205222042726286,0.7922573709819857,2.66004990138563,1998.65,1618.3621047964284,29949.0,0,1626.0999755859375,1626.0999755859375,1624.5,1624.5,703,400.0,0.0
